X,CH1,CH2,
Second,Volt,Volt,
-5.15126e-01,1.74e-01,5.97e-01,
-5.14979e-01,1.74e-01,5.97e-01,
-5.14833e-01,1.60e-01,5.97e-01,
-5.14686e-01,1.74e-01,5.97e-01,
-5.14540e-01,1.74e-01,5.97e-01,
-5.14393e-01,1.74e-01,5.97e-01,
-5.14247e-01,1.74e-01,5.97e-01,
-5.14100e-01,1.76e-01,5.97e-01,
-5.13954e-01,1.66e-01,5.97e-01,
-5.13807e-01,1.74e-01,5.97e-01,
-5.13661e-01,1.74e-01,5.97e-01,
-5.13514e-01,1.74e-01,5.97e-01,
-5.13368e-01,1.84e-01,5.97e-01,
-5.13221e-01,1.74e-01,5.97e-01,
-5.13075e-01,1.68e-01,5.97e-01,
-5.12928e-01,1.70e-01,5.97e-01,
-5.12782e-01,1.74e-01,5.97e-01,
-5.12635e-01,1.70e-01,5.97e-01,
-5.12489e-01,1.76e-01,5.97e-01,
-5.12342e-01,1.74e-01,5.97e-01,
-5.12196e-01,1.74e-01,5.97e-01,
-5.12049e-01,1.74e-01,5.97e-01,
-5.11903e-01,1.74e-01,5.97e-01,
-5.11756e-01,1.74e-01,5.97e-01,
-5.11610e-01,1.74e-01,5.97e-01,
-5.11463e-01,1.74e-01,5.97e-01,
-5.11317e-01,1.74e-01,5.97e-01,
-5.11170e-01,1.74e-01,5.97e-01,
-5.11024e-01,1.74e-01,5.97e-01,
-5.10877e-01,1.72e-01,5.97e-01,
-5.10731e-01,1.74e-01,5.97e-01,
-5.10585e-01,1.74e-01,5.97e-01,
-5.10438e-01,1.74e-01,5.97e-01,
-5.10292e-01,1.68e-01,5.97e-01,
-5.10145e-01,1.74e-01,5.97e-01,
-5.09999e-01,1.72e-01,5.97e-01,
-5.09852e-01,1.70e-01,5.97e-01,
-5.09706e-01,1.72e-01,5.97e-01,
-5.09559e-01,1.72e-01,5.97e-01,
-5.09413e-01,1.72e-01,5.97e-01,
-5.09266e-01,1.74e-01,5.97e-01,
-5.09120e-01,1.72e-01,5.97e-01,
-5.08973e-01,1.72e-01,5.97e-01,
-5.08827e-01,1.70e-01,5.97e-01,
-5.08680e-01,1.68e-01,5.97e-01,
-5.08534e-01,1.72e-01,5.97e-01,
-5.08387e-01,1.72e-01,5.97e-01,
-5.08241e-01,1.72e-01,5.97e-01,
-5.08094e-01,1.94e-01,5.97e-01,
-5.07948e-01,1.70e-01,5.97e-01,
-5.07801e-01,1.70e-01,5.97e-01,
-5.07655e-01,1.74e-01,5.97e-01,
-5.07508e-01,1.72e-01,5.97e-01,
-5.07362e-01,1.62e-01,5.97e-01,
-5.07215e-01,1.72e-01,5.97e-01,
-5.07069e-01,1.74e-01,5.97e-01,
-5.06922e-01,1.72e-01,5.97e-01,
-5.06776e-01,1.74e-01,5.97e-01,
-5.06629e-01,1.60e-01,5.97e-01,
-5.06483e-01,1.72e-01,5.97e-01,
-5.06337e-01,1.72e-01,5.97e-01,
-5.06190e-01,1.74e-01,5.97e-01,
-5.06043e-01,1.72e-01,5.97e-01,
-5.05897e-01,1.74e-01,5.97e-01,
-5.05751e-01,1.74e-01,5.97e-01,
-5.05604e-01,1.74e-01,5.97e-01,
-5.05458e-01,1.72e-01,5.97e-01,
-5.05311e-01,1.74e-01,5.97e-01,
-5.05165e-01,1.74e-01,5.97e-01,
-5.05018e-01,1.74e-01,5.97e-01,
-5.04872e-01,1.74e-01,5.97e-01,
-5.04725e-01,1.74e-01,5.97e-01,
-5.04579e-01,1.74e-01,5.97e-01,
-5.04432e-01,1.74e-01,5.97e-01,
-5.04286e-01,1.74e-01,5.97e-01,
-5.04139e-01,1.74e-01,5.97e-01,
-5.03993e-01,1.74e-01,5.97e-01,
-5.03846e-01,1.74e-01,5.97e-01,
-5.03700e-01,1.74e-01,5.97e-01,
-5.03553e-01,1.54e-01,5.97e-01,
-5.03407e-01,1.72e-01,5.97e-01,
-5.03260e-01,1.74e-01,5.97e-01,
-5.03114e-01,1.74e-01,5.97e-01,
-5.02967e-01,1.74e-01,5.97e-01,
-5.02821e-01,1.74e-01,5.97e-01,
-5.02674e-01,1.74e-01,5.97e-01,
-5.02528e-01,1.74e-01,5.97e-01,
-5.02381e-01,1.74e-01,5.97e-01,
-5.02235e-01,1.74e-01,5.97e-01,
-5.02088e-01,1.62e-01,5.97e-01,
-5.01942e-01,1.74e-01,5.97e-01,
-5.01795e-01,1.72e-01,5.97e-01,
-5.01649e-01,1.74e-01,5.97e-01,
-5.01503e-01,1.74e-01,5.97e-01,
-5.01356e-01,1.74e-01,5.97e-01,
-5.01210e-01,1.74e-01,5.97e-01,
-5.01063e-01,1.74e-01,5.97e-01,
-5.00917e-01,1.74e-01,5.97e-01,
-5.00770e-01,1.72e-01,5.97e-01,
-5.00624e-01,1.64e-01,5.97e-01,
-5.00477e-01,1.74e-01,5.97e-01,
-5.00331e-01,1.74e-01,5.97e-01,
-5.00184e-01,1.74e-01,5.97e-01,
-5.00038e-01,1.76e-01,5.97e-01,
-4.99891e-01,1.70e-01,5.97e-01,
-4.99745e-01,1.74e-01,5.97e-01,
-4.99598e-01,1.72e-01,5.97e-01,
-4.99452e-01,1.76e-01,5.97e-01,
-4.99305e-01,1.74e-01,5.97e-01,
-4.99159e-01,1.78e-01,5.97e-01,
-4.99012e-01,1.74e-01,5.97e-01,
-4.98866e-01,1.74e-01,5.97e-01,
-4.98719e-01,1.74e-01,5.97e-01,
-4.98573e-01,1.74e-01,5.97e-01,
-4.98426e-01,1.74e-01,5.97e-01,
-4.98280e-01,1.76e-01,5.97e-01,
-4.98133e-01,1.74e-01,5.97e-01,
-4.97987e-01,1.74e-01,5.97e-01,
-4.97840e-01,1.76e-01,5.97e-01,
-4.97694e-01,1.74e-01,5.97e-01,
-4.97547e-01,1.74e-01,5.97e-01,
-4.97401e-01,1.74e-01,5.97e-01,
-4.97254e-01,1.72e-01,5.97e-01,
-4.97108e-01,1.74e-01,5.97e-01,
-4.96962e-01,1.74e-01,5.97e-01,
-4.96815e-01,1.74e-01,5.97e-01,
-4.96669e-01,1.74e-01,5.97e-01,
-4.96522e-01,1.74e-01,5.97e-01,
-4.96376e-01,1.74e-01,5.97e-01,
-4.96229e-01,1.74e-01,5.97e-01,
-4.96083e-01,1.54e-01,5.97e-01,
-4.95936e-01,1.74e-01,5.97e-01,
-4.95790e-01,1.72e-01,5.97e-01,
-4.95643e-01,1.74e-01,5.97e-01,
-4.95497e-01,1.72e-01,5.97e-01,
-4.95350e-01,1.68e-01,5.97e-01,
-4.95204e-01,1.74e-01,5.97e-01,
-4.95057e-01,1.74e-01,5.97e-01,
-4.94911e-01,1.74e-01,5.97e-01,
-4.94764e-01,1.74e-01,5.97e-01,
-4.94618e-01,1.76e-01,5.97e-01,
-4.94471e-01,1.74e-01,5.97e-01,
-4.94325e-01,1.72e-01,5.97e-01,
-4.94178e-01,1.72e-01,5.97e-01,
-4.94032e-01,1.74e-01,5.97e-01,
-4.93885e-01,1.68e-01,5.97e-01,
-4.93739e-01,1.72e-01,5.97e-01,
-4.93592e-01,1.74e-01,5.97e-01,
-4.93446e-01,1.72e-01,5.97e-01,
-4.93299e-01,1.74e-01,5.97e-01,
-4.93153e-01,1.74e-01,5.97e-01,
-4.93006e-01,1.68e-01,5.97e-01,
-4.92860e-01,1.72e-01,5.97e-01,
-4.92713e-01,1.72e-01,5.97e-01,
-4.92567e-01,1.74e-01,5.97e-01,
-4.92420e-01,1.70e-01,5.97e-01,
-4.92274e-01,1.72e-01,5.97e-01,
-4.92128e-01,1.72e-01,5.97e-01,
-4.91981e-01,1.72e-01,5.97e-01,
-4.91835e-01,1.74e-01,5.97e-01,
-4.91688e-01,1.72e-01,5.97e-01,
-4.91542e-01,1.74e-01,5.97e-01,
-4.91395e-01,1.72e-01,5.97e-01,
-4.91249e-01,1.70e-01,5.97e-01,
-4.91102e-01,1.72e-01,5.97e-01,
-4.90956e-01,1.74e-01,5.97e-01,
-4.90809e-01,1.72e-01,5.97e-01,
-4.90663e-01,1.72e-01,5.97e-01,
-4.90516e-01,1.74e-01,5.97e-01,
-4.90370e-01,1.72e-01,5.97e-01,
-4.90223e-01,1.70e-01,5.97e-01,
-4.90077e-01,1.70e-01,5.97e-01,
-4.89930e-01,1.72e-01,5.97e-01,
-4.89784e-01,1.74e-01,5.97e-01,
-4.89637e-01,1.72e-01,5.97e-01,
-4.89491e-01,1.70e-01,5.97e-01,
-4.89344e-01,1.50e-01,5.97e-01,
-4.89198e-01,1.72e-01,5.97e-01,
-4.89051e-01,1.74e-01,5.97e-01,
-4.88905e-01,1.70e-01,5.97e-01,
-4.88758e-01,1.74e-01,5.97e-01,
-4.88612e-01,1.74e-01,5.97e-01,
-4.88465e-01,1.74e-01,5.97e-01,
-4.88319e-01,1.74e-01,5.97e-01,
-4.88172e-01,1.74e-01,5.97e-01,
-4.88026e-01,1.74e-01,5.97e-01,
-4.87879e-01,1.72e-01,5.97e-01,
-4.87733e-01,1.70e-01,5.97e-01,
-4.87586e-01,1.74e-01,5.97e-01,
-4.87440e-01,1.74e-01,5.97e-01,
-4.87294e-01,1.74e-01,5.97e-01,
-4.87147e-01,1.74e-01,5.97e-01,
-4.87001e-01,1.76e-01,5.97e-01,
-4.86854e-01,1.74e-01,5.97e-01,
-4.86708e-01,1.74e-01,5.97e-01,
-4.86561e-01,1.74e-01,5.97e-01,
-4.86415e-01,1.74e-01,5.97e-01,
-4.86268e-01,1.74e-01,5.97e-01,
-4.86122e-01,1.74e-01,5.97e-01,
-4.85975e-01,1.74e-01,5.97e-01,
-4.85829e-01,1.74e-01,5.97e-01,
-4.85682e-01,1.74e-01,5.97e-01,
-4.85536e-01,1.74e-01,5.97e-01,
-4.85389e-01,1.74e-01,5.97e-01,
-4.85243e-01,1.74e-01,5.97e-01,
-4.85096e-01,1.72e-01,5.97e-01,
-4.84950e-01,1.72e-01,5.97e-01,
-4.84803e-01,1.76e-01,5.97e-01,
-4.84657e-01,1.74e-01,5.97e-01,
-4.84510e-01,1.74e-01,5.97e-01,
-4.84364e-01,1.74e-01,5.97e-01,
-4.84217e-01,1.74e-01,5.97e-01,
-4.84071e-01,1.74e-01,5.97e-01,
-4.83924e-01,1.74e-01,5.97e-01,
-4.83778e-01,1.74e-01,5.97e-01,
-4.83631e-01,1.74e-01,5.97e-01,
-4.83485e-01,1.74e-01,5.97e-01,
-4.83338e-01,1.82e-01,5.97e-01,
-4.83192e-01,1.70e-01,5.97e-01,
-4.83045e-01,1.74e-01,5.97e-01,
-4.82899e-01,1.74e-01,5.97e-01,
-4.82753e-01,1.76e-01,5.97e-01,
-4.82606e-01,1.74e-01,5.97e-01,
-4.82460e-01,1.74e-01,5.97e-01,
-4.82313e-01,1.74e-01,5.97e-01,
-4.82167e-01,1.74e-01,5.97e-01,
-4.82020e-01,1.74e-01,5.97e-01,
-4.81874e-01,1.72e-01,5.97e-01,
-4.81727e-01,1.72e-01,5.97e-01,
-4.81581e-01,1.74e-01,5.97e-01,
-4.81434e-01,1.74e-01,5.97e-01,
-4.81288e-01,1.74e-01,5.97e-01,
-4.81141e-01,1.76e-01,5.97e-01,
-4.80995e-01,1.74e-01,5.97e-01,
-4.80848e-01,1.74e-01,5.97e-01,
-4.80702e-01,1.74e-01,5.97e-01,
-4.80555e-01,1.74e-01,5.97e-01,
-4.80409e-01,1.68e-01,5.97e-01,
-4.80262e-01,1.74e-01,5.97e-01,
-4.80116e-01,1.74e-01,5.97e-01,
-4.79969e-01,1.76e-01,5.97e-01,
-4.79823e-01,1.74e-01,5.97e-01,
-4.79676e-01,1.76e-01,5.97e-01,
-4.79530e-01,1.74e-01,5.97e-01,
-4.79383e-01,1.72e-01,5.97e-01,
-4.79237e-01,1.74e-01,5.97e-01,
-4.79090e-01,1.72e-01,5.97e-01,
-4.78944e-01,1.72e-01,5.97e-01,
-4.78797e-01,1.74e-01,5.97e-01,
-4.78651e-01,1.74e-01,5.97e-01,
-4.78504e-01,1.74e-01,5.97e-01,
-4.78358e-01,1.72e-01,5.97e-01,
-4.78212e-01,1.74e-01,5.97e-01,
-4.78065e-01,1.74e-01,5.97e-01,
-4.77919e-01,1.70e-01,5.97e-01,
-4.77772e-01,1.74e-01,5.97e-01,
-4.77626e-01,1.74e-01,5.97e-01,
-4.77479e-01,1.74e-01,5.97e-01,
-4.77333e-01,1.72e-01,5.97e-01,
-4.77186e-01,1.72e-01,5.97e-01,
-4.77040e-01,1.72e-01,5.97e-01,
-4.76893e-01,1.74e-01,5.97e-01,
-4.76747e-01,1.74e-01,5.97e-01,
-4.76600e-01,1.88e-01,5.97e-01,
-4.76454e-01,1.74e-01,5.97e-01,
-4.76307e-01,1.72e-01,5.97e-01,
-4.76161e-01,1.72e-01,5.97e-01,
-4.76014e-01,1.72e-01,5.97e-01,
-4.75868e-01,1.74e-01,5.97e-01,
-4.75721e-01,1.74e-01,5.97e-01,
-4.75575e-01,1.74e-01,5.97e-01,
-4.75428e-01,1.76e-01,5.97e-01,
-4.75282e-01,1.70e-01,5.97e-01,
-4.75135e-01,1.72e-01,5.97e-01,
-4.74989e-01,1.72e-01,5.97e-01,
-4.74842e-01,1.74e-01,5.97e-01,
-4.74696e-01,1.74e-01,5.97e-01,
-4.74549e-01,1.74e-01,5.97e-01,
-4.74403e-01,1.70e-01,5.97e-01,
-4.74256e-01,1.74e-01,5.97e-01,
-4.74110e-01,1.72e-01,5.97e-01,
-4.73963e-01,1.74e-01,5.97e-01,
-4.73817e-01,1.72e-01,5.97e-01,
-4.73670e-01,1.74e-01,5.97e-01,
-4.73524e-01,1.74e-01,5.97e-01,
-4.73378e-01,1.72e-01,5.97e-01,
-4.73231e-01,1.74e-01,5.97e-01,
-4.73085e-01,1.72e-01,5.97e-01,
-4.72938e-01,1.88e-01,5.97e-01,
-4.72792e-01,1.78e-01,5.97e-01,
-4.72645e-01,1.72e-01,5.97e-01,
-4.72499e-01,1.72e-01,5.97e-01,
-4.72352e-01,1.72e-01,5.97e-01,
-4.72206e-01,1.72e-01,5.97e-01,
-4.72059e-01,1.74e-01,5.97e-01,
-4.71913e-01,1.74e-01,5.97e-01,
-4.71766e-01,1.72e-01,5.97e-01,
-4.71620e-01,1.78e-01,5.97e-01,
-4.71473e-01,1.74e-01,5.97e-01,
-4.71327e-01,1.74e-01,5.97e-01,
-4.71180e-01,1.74e-01,5.97e-01,
-4.71034e-01,1.72e-01,5.97e-01,
-4.70887e-01,1.72e-01,5.97e-01,
-4.70741e-01,1.70e-01,5.97e-01,
-4.70594e-01,1.74e-01,5.97e-01,
-4.70448e-01,1.74e-01,5.97e-01,
-4.70301e-01,1.74e-01,5.97e-01,
-4.70155e-01,1.72e-01,5.97e-01,
-4.70008e-01,1.74e-01,5.97e-01,
-4.69862e-01,1.74e-01,5.97e-01,
-4.69715e-01,1.72e-01,5.97e-01,
-4.69569e-01,1.72e-01,5.97e-01,
-4.69422e-01,1.74e-01,5.97e-01,
-4.69276e-01,1.74e-01,5.97e-01,
-4.69129e-01,1.70e-01,5.97e-01,
-4.68983e-01,1.72e-01,5.97e-01,
-4.68837e-01,1.72e-01,5.97e-01,
-4.68690e-01,1.72e-01,5.97e-01,
-4.68544e-01,1.70e-01,5.97e-01,
-4.68397e-01,1.74e-01,5.97e-01,
-4.68251e-01,1.74e-01,5.97e-01,
-4.68104e-01,1.74e-01,5.97e-01,
-4.67958e-01,1.74e-01,5.97e-01,
-4.67811e-01,1.74e-01,5.97e-01,
-4.67665e-01,1.74e-01,5.97e-01,
-4.67518e-01,1.74e-01,5.97e-01,
-4.67372e-01,1.74e-01,5.97e-01,
-4.67225e-01,1.74e-01,5.97e-01,
-4.67079e-01,1.74e-01,5.97e-01,
-4.66932e-01,1.74e-01,5.97e-01,
-4.66786e-01,1.92e-01,5.97e-01,
-4.66639e-01,1.74e-01,5.97e-01,
-4.66493e-01,1.76e-01,5.97e-01,
-4.66346e-01,1.74e-01,5.97e-01,
-4.66200e-01,1.74e-01,5.97e-01,
-4.66053e-01,1.74e-01,5.97e-01,
-4.65907e-01,1.72e-01,5.97e-01,
-4.65760e-01,1.74e-01,5.97e-01,
-4.65614e-01,1.74e-01,5.97e-01,
-4.65467e-01,1.74e-01,5.97e-01,
-4.65321e-01,1.76e-01,5.97e-01,
-4.65174e-01,1.74e-01,5.97e-01,
-4.65028e-01,1.74e-01,5.97e-01,
-4.64881e-01,1.74e-01,5.97e-01,
-4.64735e-01,1.74e-01,5.97e-01,
-4.64588e-01,2.14e-01,5.97e-01,
-4.64442e-01,1.74e-01,5.97e-01,
-4.64296e-01,1.72e-01,5.97e-01,
-4.64149e-01,1.74e-01,5.97e-01,
-4.64003e-01,1.74e-01,5.97e-01,
-4.63856e-01,1.72e-01,5.97e-01,
-4.63710e-01,1.74e-01,5.97e-01,
-4.63563e-01,1.74e-01,5.97e-01,
-4.63417e-01,1.72e-01,5.97e-01,
-4.63270e-01,1.74e-01,5.97e-01,
-4.63124e-01,1.74e-01,5.97e-01,
-4.62977e-01,1.74e-01,5.97e-01,
-4.62831e-01,1.74e-01,5.97e-01,
-4.62684e-01,1.72e-01,5.97e-01,
-4.62538e-01,1.72e-01,5.97e-01,
-4.62391e-01,1.74e-01,5.97e-01,
-4.62245e-01,1.70e-01,5.97e-01,
-4.62098e-01,1.70e-01,5.97e-01,
-4.61952e-01,1.72e-01,5.97e-01,
-4.61805e-01,1.74e-01,5.97e-01,
-4.61659e-01,1.70e-01,5.97e-01,
-4.61512e-01,1.72e-01,5.97e-01,
-4.61366e-01,1.72e-01,5.97e-01,
-4.61219e-01,1.74e-01,5.97e-01,
-4.61073e-01,1.72e-01,5.97e-01,
-4.60926e-01,1.30e-01,5.97e-01,
-4.60780e-01,1.70e-01,5.97e-01,
-4.60633e-01,1.70e-01,5.97e-01,
-4.60487e-01,1.72e-01,5.97e-01,
-4.60340e-01,1.72e-01,5.97e-01,
-4.60194e-01,1.68e-01,5.97e-01,
-4.60047e-01,1.72e-01,5.97e-01,
-4.59901e-01,1.70e-01,5.97e-01,
-4.59754e-01,1.72e-01,5.97e-01,
-4.59608e-01,1.74e-01,5.97e-01,
-4.59462e-01,1.72e-01,5.97e-01,
-4.59315e-01,1.74e-01,5.97e-01,
-4.59169e-01,1.74e-01,5.97e-01,
-4.59022e-01,1.72e-01,5.97e-01,
-4.58876e-01,1.72e-01,5.97e-01,
-4.58729e-01,1.68e-01,5.97e-01,
-4.58583e-01,1.74e-01,5.97e-01,
-4.58436e-01,1.72e-01,5.97e-01,
-4.58290e-01,1.72e-01,5.97e-01,
-4.58143e-01,1.72e-01,5.97e-01,
-4.57997e-01,1.72e-01,5.97e-01,
-4.57850e-01,1.68e-01,5.97e-01,
-4.57704e-01,1.72e-01,5.97e-01,
-4.57557e-01,1.74e-01,5.97e-01,
-4.57411e-01,1.74e-01,5.97e-01,
-4.57264e-01,1.74e-01,5.97e-01,
-4.57118e-01,1.70e-01,5.97e-01,
-4.56971e-01,1.50e-01,5.97e-01,
-4.56825e-01,1.74e-01,5.97e-01,
-4.56678e-01,1.74e-01,5.97e-01,
-4.56532e-01,1.74e-01,5.97e-01,
-4.56385e-01,1.72e-01,5.97e-01,
-4.56239e-01,1.74e-01,5.97e-01,
-4.56092e-01,1.74e-01,5.97e-01,
-4.55946e-01,1.72e-01,5.97e-01,
-4.55799e-01,1.72e-01,5.97e-01,
-4.55653e-01,1.74e-01,5.97e-01,
-4.55506e-01,1.72e-01,5.97e-01,
-4.55360e-01,1.74e-01,5.97e-01,
-4.55213e-01,1.74e-01,5.97e-01,
-4.55067e-01,1.74e-01,5.97e-01,
-4.54921e-01,1.68e-01,5.97e-01,
-4.54774e-01,1.74e-01,5.97e-01,
-4.54628e-01,1.74e-01,5.97e-01,
-4.54481e-01,1.74e-01,5.97e-01,
-4.54335e-01,1.72e-01,5.97e-01,
-4.54188e-01,1.74e-01,5.97e-01,
-4.54042e-01,1.74e-01,5.97e-01,
-4.53895e-01,1.74e-01,5.97e-01,
-4.53749e-01,1.74e-01,5.97e-01,
-4.53602e-01,1.72e-01,5.97e-01,
-4.53456e-01,1.74e-01,5.97e-01,
-4.53309e-01,1.74e-01,5.97e-01,
-4.53163e-01,1.74e-01,5.97e-01,
-4.53016e-01,1.74e-01,5.97e-01,
-4.52870e-01,1.74e-01,5.97e-01,
-4.52723e-01,1.72e-01,5.97e-01,
-4.52577e-01,1.74e-01,5.97e-01,
-4.52430e-01,1.68e-01,5.97e-01,
-4.52284e-01,1.74e-01,5.97e-01,
-4.52137e-01,1.74e-01,5.97e-01,
-4.51991e-01,1.74e-01,5.97e-01,
-4.51844e-01,1.74e-01,5.97e-01,
-4.51698e-01,1.74e-01,5.97e-01,
-4.51551e-01,1.74e-01,5.97e-01,
-4.51405e-01,1.74e-01,5.97e-01,
-4.51258e-01,1.74e-01,5.97e-01,
-4.51112e-01,1.84e-01,5.97e-01,
-4.50965e-01,1.74e-01,5.97e-01,
-4.50819e-01,1.74e-01,5.97e-01,
-4.50672e-01,1.74e-01,5.97e-01,
-4.50526e-01,1.74e-01,5.97e-01,
-4.50379e-01,1.72e-01,5.97e-01,
-4.50233e-01,1.74e-01,5.97e-01,
-4.50087e-01,1.74e-01,5.97e-01,
-4.49940e-01,1.74e-01,5.97e-01,
-4.49794e-01,1.74e-01,5.97e-01,
-4.49647e-01,1.74e-01,5.97e-01,
-4.49501e-01,1.70e-01,5.97e-01,
-4.49354e-01,1.74e-01,5.97e-01,
-4.49208e-01,1.74e-01,5.97e-01,
-4.49061e-01,1.74e-01,5.97e-01,
-4.48915e-01,1.74e-01,5.97e-01,
-4.48768e-01,1.74e-01,5.97e-01,
-4.48622e-01,1.74e-01,5.97e-01,
-4.48475e-01,1.74e-01,5.97e-01,
-4.48329e-01,1.74e-01,5.97e-01,
-4.48182e-01,1.76e-01,5.97e-01,
-4.48036e-01,1.74e-01,5.97e-01,
-4.47889e-01,1.74e-01,5.97e-01,
-4.47743e-01,1.74e-01,5.97e-01,
-4.47596e-01,1.74e-01,5.97e-01,
-4.47450e-01,2.08e-01,5.97e-01,
-4.47303e-01,1.72e-01,5.97e-01,
-4.47157e-01,1.74e-01,5.97e-01,
-4.47010e-01,1.74e-01,5.97e-01,
-4.46864e-01,1.74e-01,5.97e-01,
-4.46717e-01,1.74e-01,5.97e-01,
-4.46571e-01,1.74e-01,5.97e-01,
-4.46424e-01,1.74e-01,5.97e-01,
-4.46278e-01,1.74e-01,5.97e-01,
-4.46131e-01,1.74e-01,5.97e-01,
-4.45985e-01,1.74e-01,5.97e-01,
-4.45838e-01,1.76e-01,5.97e-01,
-4.45692e-01,1.74e-01,5.97e-01,
-4.45545e-01,1.72e-01,5.97e-01,
-4.45399e-01,1.74e-01,5.97e-01,
-4.45253e-01,1.74e-01,5.97e-01,
-4.45106e-01,1.74e-01,5.97e-01,
-4.44960e-01,1.74e-01,5.97e-01,
-4.44813e-01,1.72e-01,5.97e-01,
-4.44667e-01,1.74e-01,5.97e-01,
-4.44520e-01,1.72e-01,5.97e-01,
-4.44374e-01,1.66e-01,5.97e-01,
-4.44227e-01,1.70e-01,5.97e-01,
-4.44081e-01,1.74e-01,5.97e-01,
-4.43934e-01,1.74e-01,5.97e-01,
-4.43788e-01,1.72e-01,5.97e-01,
-4.43641e-01,1.72e-01,5.97e-01,
-4.43495e-01,1.72e-01,5.97e-01,
-4.43348e-01,1.74e-01,5.97e-01,
-4.43202e-01,1.72e-01,5.97e-01,
-4.43055e-01,1.72e-01,5.97e-01,
-4.42909e-01,1.76e-01,5.97e-01,
-4.42762e-01,1.70e-01,5.97e-01,
-4.42616e-01,1.70e-01,5.97e-01,
-4.42469e-01,1.72e-01,5.97e-01,
-4.42323e-01,1.70e-01,5.97e-01,
-4.42176e-01,1.70e-01,5.97e-01,
-4.42030e-01,1.74e-01,5.97e-01,
-4.41883e-01,1.72e-01,5.97e-01,
-4.41737e-01,1.72e-01,5.97e-01,
-4.41590e-01,1.72e-01,5.97e-01,
-4.41444e-01,1.72e-01,5.97e-01,
-4.41297e-01,1.70e-01,5.97e-01,
-4.41151e-01,1.72e-01,5.97e-01,
-4.41004e-01,1.72e-01,5.97e-01,
-4.40858e-01,1.70e-01,5.97e-01,
-4.40711e-01,1.68e-01,5.97e-01,
-4.40565e-01,1.72e-01,5.97e-01,
-4.40419e-01,1.74e-01,5.97e-01,
-4.40272e-01,1.70e-01,5.97e-01,
-4.40126e-01,1.72e-01,5.97e-01,
-4.39979e-01,1.72e-01,5.97e-01,
-4.39833e-01,1.82e-01,5.97e-01,
-4.39686e-01,1.72e-01,5.97e-01,
-4.39540e-01,1.72e-01,5.97e-01,
-4.39393e-01,1.74e-01,5.97e-01,
-4.39247e-01,1.74e-01,5.97e-01,
-4.39100e-01,1.74e-01,5.97e-01,
-4.38954e-01,1.74e-01,5.97e-01,
-4.38807e-01,1.72e-01,5.97e-01,
-4.38661e-01,1.74e-01,5.97e-01,
-4.38514e-01,1.72e-01,5.97e-01,
-4.38368e-01,1.72e-01,5.97e-01,
-4.38221e-01,1.72e-01,5.97e-01,
-4.38075e-01,1.74e-01,5.97e-01,
-4.37928e-01,1.72e-01,5.97e-01,
-4.37782e-01,1.74e-01,5.97e-01,
-4.37635e-01,1.76e-01,5.97e-01,
-4.37489e-01,1.72e-01,5.97e-01,
-4.37342e-01,1.72e-01,5.97e-01,
-4.37196e-01,1.74e-01,5.97e-01,
-4.37049e-01,1.72e-01,5.97e-01,
-4.36903e-01,1.74e-01,5.97e-01,
-4.36756e-01,1.74e-01,5.97e-01,
-4.36610e-01,1.74e-01,5.97e-01,
-4.36463e-01,1.74e-01,5.97e-01,
-4.36317e-01,1.74e-01,5.97e-01,
-4.36170e-01,1.66e-01,5.97e-01,
-4.36024e-01,1.66e-01,5.97e-01,
-4.35878e-01,1.72e-01,5.97e-01,
-4.35731e-01,1.74e-01,5.97e-01,
-4.35585e-01,1.74e-01,5.97e-01,
-4.35438e-01,1.68e-01,5.97e-01,
-4.35292e-01,1.74e-01,5.97e-01,
-4.35145e-01,1.74e-01,5.97e-01,
-4.34999e-01,1.74e-01,5.97e-01,
-4.34852e-01,1.74e-01,5.97e-01,
-4.34706e-01,1.80e-01,5.97e-01,
-4.34559e-01,1.76e-01,5.97e-01,
-4.34413e-01,1.74e-01,5.97e-01,
-4.34266e-01,1.74e-01,5.97e-01,
-4.34120e-01,1.74e-01,5.97e-01,
-4.33973e-01,1.72e-01,5.97e-01,
-4.33827e-01,1.74e-01,5.97e-01,
-4.33680e-01,1.74e-01,5.97e-01,
-4.33534e-01,1.74e-01,5.97e-01,
-4.33387e-01,1.74e-01,5.97e-01,
-4.33241e-01,1.76e-01,5.97e-01,
-4.33094e-01,1.76e-01,5.97e-01,
-4.32948e-01,1.74e-01,5.97e-01,
-4.32801e-01,1.74e-01,5.97e-01,
-4.32655e-01,1.74e-01,5.97e-01,
-4.32508e-01,1.74e-01,5.97e-01,
-4.32362e-01,1.74e-01,5.97e-01,
-4.32215e-01,1.74e-01,5.97e-01,
-4.32069e-01,1.74e-01,5.97e-01,
-4.31922e-01,1.74e-01,5.97e-01,
-4.31776e-01,1.74e-01,5.97e-01,
-4.31629e-01,1.74e-01,5.97e-01,
-4.31483e-01,1.74e-01,5.97e-01,
-4.31337e-01,1.74e-01,5.97e-01,
-4.31190e-01,1.74e-01,5.97e-01,
-4.31044e-01,1.74e-01,5.97e-01,
-4.30897e-01,1.72e-01,5.97e-01,
-4.30751e-01,1.74e-01,5.97e-01,
-4.30604e-01,1.74e-01,5.97e-01,
-4.30458e-01,1.74e-01,5.97e-01,
-4.30311e-01,1.74e-01,5.97e-01,
-4.30165e-01,1.74e-01,5.97e-01,
-4.30018e-01,1.74e-01,5.97e-01,
